flow_duration,tot_pkts,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_var,flow_iat_mean,flow_iat_std,flow_iat_min,flow_iat_max,total_requests,ratio_404,ratio_200,ratio_302,ratio_500,unique_url_ratio,unique_agent_ratio,size_mean,size_std,reqtime_mean,reqtime_std,label
0.3729599714279175,114.25,215.74870403837258,132.18350123955403,66.0,1304.5,37663.75078167555,0.003297988241919325,0.00147789848160605,0.00018149614334102502,0.008512973785400349,272,0.9816176470588236,0.0036764705882352,0.0,0.0,0.9963235294117648,0.1360294117647058,315.94485294117646,291.86286927048786,0.0011838235294117,0.0006382674836013,malicious
0.3572072982788086,111.5,229.06704607652884,55.90008104793379,66.0,273.25,3221.543265997976,0.003233956732699425,0.00135380192414815,0.0002840161323547,0.008068740367889349,272,0.9852941176470588,0.0,0.0147058823529411,0.0,1.0,0.0073529411764705,293.8492647058824,43.41408096378329,0.0012058823529411,0.0008411970380044,malicious
0.3684353828430176,109.66666666666667,268.9650060464387,64.32148208881824,66.0,335.3333333333333,4146.170285093142,0.003403422386604233,0.0013690309909635667,0.00016641616821286666,0.008287350336710533,272,1.0,0.0,0.0,0.0,1.0,0.0073529411764705,315.25,20.10203750281812,0.0011617647058823,0.0006326948460087,malicious
0.38392961025238037,108.25,265.91659623906247,59.16374438765189,66.0,324.25,3502.3748840506064,0.0035844094325332997,0.00149900650815545,0.00012975931167600896,0.00859045982360835,270,1.0,0.0,0.0,0.0,1.0,0.011111111111111,302.0814814814815,12.276778351591329,0.0011814814814814,0.0005966182705618,malicious
0.3724334836006164,108.75,255.19416875173755,57.78006224486223,66.0,320.5,3346.9833778125685,0.00345612474864275,0.0013383925706462,0.00025606155395505,0.007742166519164975,269,0.9962825278810408,0.0,0.0,0.0,0.9925650557620818,0.0074349442379182,301.26765799256503,13.94928794928088,0.0012230483271375,0.0006470324031684,malicious
0.3736669222513835,108.66666666666667,251.82718880960473,55.30144364997481,66.0,296.0,3061.5972470285947,0.003470245441433633,0.0014001032688024334,0.00027362505594886663,0.008451938629150333,265,0.9849056603773584,0.0,0.0,0.0150943396226415,0.9962264150943396,0.0075471698113207,295.01509433962264,30.188710849040064,0.0011471698113207,0.0006764512766302,malicious
0.5866743723551432,107.66666666666667,250.2327070738155,52.154748015832276,66.0,314.0,2736.700837953451,0.005504477811418867,0.0024288770394049666,0.0002069473266601,0.012806733449300068,124,0.1370967741935483,0.0,0.8629032258064516,0.0,1.0,0.032258064516129,41.75,104.78007882872984,0.0053145161290322,0.002470362829182,malicious
0.42012834548950195,107.33333333333333,254.01572327044028,52.23305108659744,66.0,315.6666666666667,2742.1172324716276,0.003959238117163067,0.0016390400763524333,0.00027036666870110005,0.009940067927042601,254,0.9330708661417324,0.0,0.0433070866141732,0.0236220472440944,1.0,0.0078740157480314,308.6102362204724,152.6003273103298,0.0013976377952755,0.0011308810979869,malicious
0.356263518333435,111.0,255.82975032530157,63.63985397652801,66.0,322.25,4101.132088169365,0.003242083046781,0.001077633781850025,0.00025129318237300004,0.0066205263137817,279,1.0,0.0,0.0,0.0,1.0,0.046594982078853,307.89247311827955,13.584565112504423,0.0011326164874551,0.000486716708151,malicious
0.34661370515823364,110.75,251.62707615605544,61.69119514377094,66.0,330.25,3848.2844887017427,0.00316224265127575,0.00107920869865005,0.0002372860908508,0.007477700710296575,290,0.9896551724137932,0.0,0.0,0.0034482758620689,1.0,0.0034482758620689,300.26206896551724,21.63092316797164,0.001051724137931,0.0003992412542217,malicious
