flow_duration,tot_pkts,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_var,flow_iat_mean,flow_iat_std,flow_iat_min,flow_iat_max,label
0.0148990154266357,11,631.0,859.191903635461,66,2026,738210.7272727273,0.0014899015426635,0.0010904822345222,9.5367431640625e-07,0.003040075302124,malicious
0.0009310245513916,5,109.2,82.45823185104082,66,274,6799.360000000002,0.0002327561378479,5.834497099184629e-05,0.0001671314239501,0.0003089904785156,malicious
0.0009059906005859,5,133.0,130.0369178348979,66,393,16909.6,0.0002264976501464,0.0001667596931711,9.5367431640625e-07,0.0003950595855712,malicious
0.0009980201721191,5,98.0,60.07994673765948,66,218,3609.6,0.0002495050430297,3.407238404117031e-05,0.0002229213714599,0.0003080368041992,malicious
0.0009651184082031,5,133.0,130.0369178348979,66,393,16909.6,0.0002412796020507,0.0001847390940993,1.1920928955078125e-06,0.0004389286041259,malicious
0.5066490173339844,202,179.45049504950495,118.87958807192663,66,469,14132.356460150966,0.0025206418772835,0.000942689691112,0.0001959800720214,0.0081369876861572,malicious
0.5066850185394287,108,1867.212962962963,528.3208384594348,66,2026,279122.9083504802,0.0047353740050413,0.0014267227727258,0.0001499652862548,0.0106580257415771,malicious
0.516650915145874,200,182.135,117.4578936257585,66,433,13796.356774999998,0.0025962357545018,0.0012863378758556,0.0002150535583496,0.0087199211120605,malicious
0.5165572166442871,108,1839.953703703704,556.640491471418,66,2026,309848.6367455419,0.0048276375387316,0.0020261155991177,2.86102294921875e-06,0.0132191181182861,malicious
8.60978388786316,362,152.21823204419888,89.03233256619868,66,361,7926.7562421782,0.0238498168638868,0.3679319148973496,0.000133991241455,7.001875877380371,malicious
8.609654903411865,194,1848.40206185567,556.6724899136624,66,2026,309884.26102667657,0.044609610898507,0.5023042505316825,1.9073486328125e-06,7.0018150806427,malicious
0.7455489635467529,203,161.08374384236453,104.96749617371428,66,538,11018.17525297872,0.0036908364532017,0.0019154969223005,0.0003509521484375,0.0133390426635742,malicious
0.7455449104309082,107,1897.803738317757,484.3481106832911,66,2026,234593.0923224736,0.0070334425512349,0.0029660986710295,8.487701416015625e-05,0.0161161422729492,malicious
7.717803955078125,262,178.9770992366412,119.68661149743626,66,460,14324.88497173824,0.0295701300960847,0.4274638496593269,0.0002450942993164,6.922175168991089,malicious
7.717710971832275,149,1709.1275167785234,681.0075863988299,66,2026,463771.33273275977,0.0521466957556234,0.5666402112859706,2.1457672119140625e-06,6.92222785949707,malicious
0.685481071472168,203,150.49261083743843,86.1078696539186,66,290,7414.5652163362365,0.0033934706508523,0.0011036295299433,0.0003550052642822,0.0078139305114746,malicious
0.6853528022766113,106,1915.0849056603768,452.6056661349303,66,2026,204851.889017444,0.0065271695454915,0.0018829156766294,0.0001008510589599,0.0131130218505859,malicious
7.46085000038147,373,201.6434316353888,135.5847387594582,66,414,18383.22138447053,0.0200560483881222,0.323824157229706,0.0001299381256103,6.257262945175171,malicious
7.46069598197937,216,1655.8935185185185,691.7434647823582,66,2026,478509.0210691015,0.03470091154409,0.4253821326215667,7.605552673339844e-05,6.257366180419922,malicious
0.2806820869445801,104,151.0096153846154,89.86533677507822,66,342,8075.778753698225,0.0027250688052871,0.0013603712908223,0.0005280971527099,0.0082499980926513,malicious
0.2805399894714355,58,1761.4310344827586,662.6329694033561,66,2026,439082.4521403091,0.0049217542012532,0.00230418863711,7.390975952148438e-05,0.0125708580017089,malicious
0.001162052154541,5,105.2,74.46448818060863,66,254,5544.960000000001,0.0002905130386352,5.40275912175998e-05,0.0002448558807373,0.0003800392150878,malicious
0.0010750293731689,5,133.0,130.0369178348979,66,393,16909.6,0.0002687573432922,0.0001894188252997,1.9073486328125e-06,0.0004711151123046,malicious
0.7493140697479248,201,147.65671641791045,82.7962587611299,66,287,6855.22046483998,0.0037465703487396,0.0017125926276325,0.0001430511474609,0.0155270099639892,malicious
0.7493939399719238,107,1870.196261682243,517.2340607799189,66,2026,267531.0736308849,0.0070697541506785,0.0027793769976572,0.0002188682556152,0.0200200080871582,malicious
0.7195968627929688,203,144.04433497536945,79.32593488727383,66,262,6292.603945740008,0.0035623607068958,0.0012181039124414,0.0002071857452392,0.0088658332824707,malicious
0.7195601463317871,107,1897.803738317757,484.3481106832911,66,2026,234593.0923224736,0.006788303267281,0.0021047048204542,0.0001361370086669,0.0124380588531494,malicious
6.169626951217651,208,143.22596153846155,79.46837723173083,66,250,6315.222979844675,0.0298049611169934,0.380299882039455,0.0002310276031494,5.488110065460205,malicious
6.16954493522644,112,1819.017857142857,598.0881890022404,66,2026,357709.4818239796,0.0555814859029409,0.5179766332041194,2.1457672119140625e-06,5.4881110191345215,malicious
0.6969389915466309,203,143.30049261083744,78.40826179044345,66,238,6147.855516998714,0.0034501930274585,0.0013725552635417,2.1457672119140625e-06,0.0091941356658935,malicious
0.6967201232910156,107,1897.803738317757,484.3481106832911,66,2026,234593.0923224736,0.006572831351802,0.0023612794543275,3.0994415283203125e-06,0.0150730609893798,malicious
